firm,has_customer,dependence,variant,dependence_mean,seed,high
3,True,0.6144392205083493,no_objective,0.7,7,False
4,True,0.739111476402864,no_objective,0.7,7,True
5,True,0.731715675591056,no_objective,0.7,7,True
0,True,0.8528953946226179,no_objective,0.9,7,False
1,True,1.0,no_objective,0.9,7,True
2,True,0.8618382328751127,no_objective,0.9,7,False
3,True,0.8144392205083494,no_objective,0.9,7,False
4,True,0.9391114764028641,no_objective,0.9,7,True
5,True,0.9317156755910561,no_objective,0.9,7,True
0,True,0.07644769731130893,narrow,0.1,7,False
1,True,0.15000000000000002,narrow,0.1,7,True
2,True,0.08091911643755637,narrow,0.1,7,False
3,True,0.05721961025417468,narrow,0.1,7,False
4,True,0.11955573820143202,narrow,0.1,7,True
5,True,0.11585783779552805,narrow,0.1,7,True
0,True,0.2764476973113089,narrow,0.3,7,False
1,True,0.35,narrow,0.3,7,True
2,True,0.28091911643755635,narrow,0.3,7,False
3,True,0.25721961025417467,narrow,0.3,7,False
4,True,0.319555738201432,narrow,0.3,7,True
5,True,0.315857837795528,narrow,0.3,7,True
0,True,0.4764476973113089,narrow,0.5,7,False
1,True,0.55,narrow,0.5,7,True
2,True,0.48091911643755636,narrow,0.5,7,False
3,True,0.4572196102541747,narrow,0.5,7,False
4,True,0.519555738201432,narrow,0.5,7,True
5,True,0.5158578377955281,narrow,0.5,7,True
0,True,0.6764476973113089,narrow,0.7,7,False
1,True,0.75,narrow,0.7,7,True
2,True,0.6809191164375563,narrow,0.7,7,False
3,True,0.6572196102541746,narrow,0.7,7,False
4,True,0.7195557382014319,narrow,0.7,7,True
5,True,0.715857837795528,narrow,0.7,7,True
0,True,0.8764476973113089,narrow,0.9,7,False
1,True,0.9500000000000001,narrow,0.9,7,True
2,True,0.8809191164375564,narrow,0.9,7,False
3,True,0.8572196102541747,narrow,0.9,7,False
4,True,0.919555738201432,narrow,0.9,7,True
5,True,0.9158578377955281,narrow,0.9,7,True
0,True,0.05289539462261786,limited_access,0.1,7,False
1,True,0.2,limited_access,0.1,7,True
2,True,0.06183823287511271,limited_access,0.1,7,False
3,True,0.014439220508349351,limited_access,0.1,7,False
4,False,0.13911147640286403,limited_access,0.1,7,True
5,False,0.1317156755910561,limited_access,0.1,7,True
0,True,0.25289539462261784,limited_access,0.3,7,False
1,True,0.4,limited_access,0.3,7,True
2,True,0.2618382328751127,limited_access,0.3,7,False
3,True,0.21443922050834935,limited_access,0.3,7,False
4,False,0.339111476402864,limited_access,0.3,7,True
5,False,0.3317156755910561,limited_access,0.3,7,True
0,True,0.45289539462261785,limited_access,0.5,7,False
1,True,0.6,limited_access,0.5,7,True
2,True,0.4618382328751127,limited_access,0.5,7,False
3,True,0.41443922050834936,limited_access,0.5,7,False
4,False,0.539111476402864,limited_access,0.5,7,True
5,False,0.531715675591056,limited_access,0.5,7,True
0,True,0.6528953946226178,limited_access,0.7,7,False
1,True,0.7999999999999999,limited_access,0.7,7,True
2,True,0.6618382328751127,limited_access,0.7,7,False
3,True,0.6144392205083493,limited_access,0.7,7,False
4,False,0.739111476402864,limited_access,0.7,7,True
5,False,0.731715675591056,limited_access,0.7,7,True
0,True,0.8528953946226179,limited_access,0.9,7,False
1,True,1.0,limited_access,0.9,7,True
2,True,0.8618382328751127,limited_access,0.9,7,False
3,True,0.8144392205083494,limited_access,0.9,7,False
4,False,0.9391114764028641,limited_access,0.9,7,True
5,False,0.9317156755910561,limited_access,0.9,7,True
0,True,0.1400192757424396,main,0.1,8,True
1,True,0.2,main,0.1,8,True
2,True,0.04960239459425602,main,0.1,8,False
3,True,0.04638734979528589,main,0.1,8,False
4,True,0.15934292678403023,main,0.1,8,True
5,True,0.004648053083988302,main,0.1,8,False
0,True,0.34001927574243956,main,0.3,8,True
1,True,0.4,main,0.3,8,True
2,True,0.249602394594256,main,0.3,8,False
3,True,0.24638734979528587,main,0.3,8,False
4,True,0.35934292678403024,main,0.3,8,True
5,True,0.20464805308398828,main,0.3,8,False
0,True,0.5400192757424396,main,0.5,8,True
1,True,0.6,main,0.5,8,True
2,True,0.449602394594256,main,0.5,8,False
3,True,0.4463873497952859,main,0.5,8,False
4,True,0.5593429267840302,main,0.5,8,True
5,True,0.4046480530839883,main,0.5,8,False
0,True,0.7400192757424395,main,0.7,8,True
1,True,0.7999999999999999,main,0.7,8,True
2,True,0.649602394594256,main,0.7,8,False
3,True,0.6463873497952859,main,0.7,8,False
4,True,0.7593429267840301,main,0.7,8,True
5,True,0.6046480530839883,main,0.7,8,False
0,True,0.9400192757424396,main,0.9,8,True
1,True,1.0,main,0.9,8,True
2,True,0.849602394594256,main,0.9,8,False
3,True,0.8463873497952858,main,0.9,8,False
4,True,0.9593429267840302,main,0.9,8,True
5,True,0.8046480530839883,main,0.9,8,False
0,True,0.1400192757424396,no_perceived,0.1,8,True
1,True,0.2,no_perceived,0.1,8,True
2,True,0.04960239459425602,no_perceived,0.1,8,False
3,True,0.04638734979528589,no_perceived,0.1,8,False
4,True,0.15934292678403023,no_perceived,0.1,8,True
5,True,0.004648053083988302,no_perceived,0.1,8,False
0,True,0.34001927574243956,no_perceived,0.3,8,True
1,True,0.4,no_perceived,0.3,8,True
2,True,0.249602394594256,no_perceived,0.3,8,False
3,True,0.24638734979528587,no_perceived,0.3,8,False
4,True,0.35934292678403024,no_perceived,0.3,8,True
5,True,0.20464805308398828,no_perceived,0.3,8,False
0,True,0.5400192757424396,no_perceived,0.5,8,True
1,True,0.6,no_perceived,0.5,8,True
2,True,0.449602394594256,no_perceived,0.5,8,False
3,True,0.4463873497952859,no_perceived,0.5,8,False
4,True,0.5593429267840302,no_perceived,0.5,8,True
5,True,0.4046480530839883,no_perceived,0.5,8,False
0,True,0.7400192757424395,no_perceived,0.7,8,True
1,True,0.7999999999999999,no_perceived,0.7,8,True
2,True,0.649602394594256,no_perceived,0.7,8,False
3,True,0.6463873497952859,no_perceived,0.7,8,False
4,True,0.7593429267840301,no_perceived,0.7,8,True
5,True,0.6046480530839883,no_perceived,0.7,8,False
0,True,0.9400192757424396,no_perceived,0.9,8,True
1,True,1.0,no_perceived,0.9,8,True
2,True,0.849602394594256,no_perceived,0.9,8,False
3,True,0.8463873497952858,no_perceived,0.9,8,False
4,True,0.9593429267840302,no_perceived,0.9,8,True
5,True,0.8046480530839883,no_perceived,0.9,8,False
0,True,0.1400192757424396,no_objective,0.1,8,True
1,True,0.2,no_objective,0.1,8,True
2,True,0.04960239459425602,no_objective,0.1,8,False
3,True,0.04638734979528589,no_objective,0.1,8,False
4,True,0.15934292678403023,no_objective,0.1,8,True
5,True,0.004648053083988302,no_objective,0.1,8,False
0,True,0.34001927574243956,no_objective,0.3,8,True
1,True,0.4,no_objective,0.3,8,True
2,True,0.249602394594256,no_objective,0.3,8,False
3,True,0.24638734979528587,no_objective,0.3,8,False
4,True,0.35934292678403024,no_objective,0.3,8,True
5,True,0.20464805308398828,no_objective,0.3,8,False
0,True,0.5400192757424396,no_objective,0.5,8,True
1,True,0.6,no_objective,0.5,8,True
2,True,0.449602394594256,no_objective,0.5,8,False
3,True,0.4463873497952859,no_objective,0.5,8,False
4,True,0.5593429267840302,no_objective,0.5,8,True
5,True,0.4046480530839883,no_objective,0.5,8,False
0,True,0.7400192757424395,no_objective,0.7,8,True
1,True,0.7999999999999999,no_objective,0.7,8,True
2,True,0.649602394594256,no_objective,0.7,8,False
3,True,0.6463873497952859,no_objective,0.7,8,False
4,True,0.7593429267840301,no_objective,0.7,8,True
5,True,0.6046480530839883,no_objective,0.7,8,False
0,True,0.9400192757424396,no_objective,0.9,8,True
1,True,1.0,no_objective,0.9,8,True
2,True,0.849602394594256,no_objective,0.9,8,False
3,True,0.8463873497952858,no_objective,0.9,8,False
4,True,0.9593429267840302,no_objective,0.9,8,True
5,True,0.8046480530839883,no_objective,0.9,8,False
0,True,0.12000963787121981,narrow,0.1,8,True
1,True,0.15000000000000002,narrow,0.1,8,True
2,True,0.07480119729712802,narrow,0.1,8,False
3,True,0.07319367489764295,narrow,0.1,8,False
4,True,0.12967146339201513,narrow,0.1,8,True
5,True,0.052324026541994154,narrow,0.1,8,False
0,True,0.3200096378712198,narrow,0.3,8,True
1,True,0.35,narrow,0.3,8,True
2,True,0.274801197297128,narrow,0.3,8,False
3,True,0.2731936748976429,narrow,0.3,8,False
4,True,0.3296714633920151,narrow,0.3,8,True
5,True,0.25232402654199415,narrow,0.3,8,False
0,True,0.5200096378712198,narrow,0.5,8,True
1,True,0.55,narrow,0.5,8,True
2,True,0.474801197297128,narrow,0.5,8,False
3,True,0.47319367489764297,narrow,0.5,8,False
4,True,0.5296714633920151,narrow,0.5,8,True
5,True,0.45232402654199416,narrow,0.5,8,False
0,True,0.7200096378712197,narrow,0.7,8,True
1,True,0.75,narrow,0.7,8,True
2,True,0.674801197297128,narrow,0.7,8,False
3,True,0.6731936748976429,narrow,0.7,8,False
4,True,0.729671463392015,narrow,0.7,8,True
5,True,0.6523240265419941,narrow,0.7,8,False
0,True,0.9200096378712198,narrow,0.9,8,True
1,True,0.9500000000000001,narrow,0.9,8,True
2,True,0.874801197297128,narrow,0.9,8,False
3,True,0.873193674897643,narrow,0.9,8,False
4,True,0.9296714633920151,narrow,0.9,8,True
5,True,0.8523240265419941,narrow,0.9,8,False
0,False,0.1400192757424396,limited_access,0.1,8,True
1,True,0.2,limited_access,0.1,8,True
2,True,0.04960239459425602,limited_access,0.1,8,False
3,False,0.04638734979528589,limited_access,0.1,8,False
4,True,0.15934292678403023,limited_access,0.1,8,True
5,True,0.004648053083988302,limited_access,0.1,8,False
0,False,0.34001927574243956,limited_access,0.3,8,True
1,True,0.4,limited_access,0.3,8,True
2,True,0.249602394594256,limited_access,0.3,8,False
3,False,0.24638734979528587,limited_access,0.3,8,False
4,True,0.35934292678403024,limited_access,0.3,8,True
5,True,0.20464805308398828,limited_access,0.3,8,False
0,False,0.5400192757424396,limited_access,0.5,8,True
1,True,0.6,limited_access,0.5,8,True
2,True,0.449602394594256,limited_access,0.5,8,False
3,False,0.4463873497952859,limited_access,0.5,8,False
4,True,0.5593429267840302,limited_access,0.5,8,True
5,True,0.4046480530839883,limited_access,0.5,8,False
0,False,0.7400192757424395,limited_access,0.7,8,True
1,True,0.7999999999999999,limited_access,0.7,8,True
2,True,0.649602394594256,limited_access,0.7,8,False
3,False,0.6463873497952859,limited_access,0.7,8,False
4,True,0.7593429267840301,limited_access,0.7,8,True
5,True,0.6046480530839883,limited_access,0.7,8,False
0,False,0.9400192757424396,limited_access,0.9,8,True
1,True,1.0,limited_access,0.9,8,True
2,True,0.849602394594256,limited_access,0.9,8,False
3,False,0.8463873497952858,limited_access,0.9,8,False
4,True,0.9593429267840302,limited_access,0.9,8,True
5,True,0.8046480530839883,limited_access,0.9,8,False
0,True,0.2,main,0.1,9,True
1,True,0.08727510501477577,main,0.1,9,False
2,True,0.030996166596360744,main,0.1,9,False
3,True,0.02714245831226865,main,0.1,9,False
4,True,0.0953879933160831,main,0.1,9,True
5,True,0.1591982767605117,main,0.1,9,True
0,True,0.4,main,0.3,9,True
1,True,0.28727510501477577,main,0.3,9,False
2,True,0.23099616659636074,main,0.3,9,False
3,True,0.22714245831226865,main,0.3,9,False
4,True,0.29538799331608306,main,0.3,9,True
5,True,0.3591982767605117,main,0.3,9,True
0,True,0.6,main,0.5,9,True
1,True,0.4872751050147758,main,0.5,9,False
2,True,0.43099616659636075,main,0.5,9,False
3,True,0.42714245831226866,main,0.5,9,False
4,True,0.4953879933160831,main,0.5,9,True
5,True,0.5591982767605117,main,0.5,9,True
0,True,0.7999999999999999,main,0.7,9,True
1,True,0.6872751050147757,main,0.7,9,False
2,True,0.6309961665963607,main,0.7,9,False
3,True,0.6271424583122686,main,0.7,9,False
4,True,0.695387993316083,main,0.7,9,True
5,True,0.7591982767605117,main,0.7,9,True
0,True,1.0,main,0.9,9,True
1,True,0.8872751050147758,main,0.9,9,False
2,True,0.8309961665963608,main,0.9,9,False
3,True,0.8271424583122686,main,0.9,9,False
4,True,0.8953879933160831,main,0.9,9,True
5,True,0.9591982767605117,main,0.9,9,True
0,True,0.2,no_perceived,0.1,9,True
1,True,0.08727510501477577,no_perceived,0.1,9,False
2,True,0.030996166596360744,no_perceived,0.1,9,False
3,True,0.02714245831226865,no_perceived,0.1,9,False
4,True,0.0953879933160831,no_perceived,0.1,9,True
5,True,0.1591982767605117,no_perceived,0.1,9,True
0,True,0.4,no_perceived,0.3,9,True
1,True,0.28727510501477577,no_perceived,0.3,9,False
2,True,0.23099616659636074,no_perceived,0.3,9,False
3,True,0.22714245831226865,no_perceived,0.3,9,False
4,True,0.29538799331608306,no_perceived,0.3,9,True
5,True,0.3591982767605117,no_perceived,0.3,9,True
0,True,0.6,no_perceived,0.5,9,True
1,True,0.4872751050147758,no_perceived,0.5,9,False
2,True,0.43099616659636075,no_perceived,0.5,9,False
3,True,0.42714245831226866,no_perceived,0.5,9,False
4,True,0.4953879933160831,no_perceived,0.5,9,True
5,True,0.5591982767605117,no_perceived,0.5,9,True
0,True,0.7999999999999999,no_perceived,0.7,9,True
1,True,0.6872751050147757,no_perceived,0.7,9,False
2,True,0.6309961665963607,no_perceived,0.7,9,False
3,True,0.6271424583122686,no_perceived,0.7,9,False
4,True,0.695387993316083,no_perceived,0.7,9,True
5,True,0.7591982767605117,no_perceived,0.7,9,True
0,True,1.0,no_perceived,0.9,9,True
1,True,0.8872751050147758,no_perceived,0.9,9,False
2,True,0.8309961665963608,no_perceived,0.9,9,False
3,True,0.8271424583122686,no_perceived,0.9,9,False
4,True,0.8953879933160831,no_perceived,0.9,9,True
5,True,0.9591982767605117,no_perceived,0.9,9,True
0,True,0.2,no_objective,0.1,9,True
1,True,0.08727510501477577,no_objective,0.1,9,False
2,True,0.030996166596360744,no_objective,0.1,9,False
3,True,0.02714245831226865,no_objective,0.1,9,False
4,True,0.0953879933160831,no_objective,0.1,9,True
5,True,0.1591982767605117,no_objective,0.1,9,True
0,True,0.4,no_objective,0.3,9,True
1,True,0.28727510501477577,no_objective,0.3,9,False
2,True,0.23099616659636074,no_objective,0.3,9,False
3,True,0.22714245831226865,no_objective,0.3,9,False
4,True,0.29538799331608306,no_objective,0.3,9,True
5,True,0.3591982767605117,no_objective,0.3,9,True
0,True,0.6,no_objective,0.5,9,True
1,True,0.4872751050147758,no_objective,0.5,9,False
2,True,0.43099616659636075,no_objective,0.5,9,False
3,True,0.42714245831226866,no_objective,0.5,9,False
4,True,0.4953879933160831,no_objective,0.5,9,True
5,True,0.5591982767605117,no_objective,0.5,9,True
0,True,0.7999999999999999,no_objective,0.7,9,True
1,True,0.6872751050147757,no_objective,0.7,9,False
2,True,0.6309961665963607,no_objective,0.7,9,False
3,True,0.6271424583122686,no_objective,0.7,9,False
4,True,0.695387993316083,no_objective,0.7,9,True
5,True,0.7591982767605117,no_objective,0.7,9,True
0,True,1.0,no_objective,0.9,9,True
1,True,0.8872751050147758,no_objective,0.9,9,False
2,True,0.8309961665963608,no_objective,0.9,9,False
3,True,0.8271424583122686,no_objective,0.9,9,False
4,True,0.8953879933160831,no_objective,0.9,9,True
5,True,0.9591982767605117,no_objective,0.9,9,True
0,True,0.15000000000000002,narrow,0.1,9,True
1,True,0.0936375525073879,narrow,0.1,9,False
2,True,0.06549808329818038,narrow,0.1,9,False
3,True,0.06357122915613433,narrow,0.1,9,False
4,True,0.09769399665804156,narrow,0.1,9,True
5,True,0.12959913838025586,narrow,0.1,9,True
0,True,0.35,narrow,0.3,9,True
1,True,0.2936375525073879,narrow,0.3,9,False
2,True,0.26549808329818037,narrow,0.3,9,False
3,True,0.2635712291561343,narrow,0.3,9,False
4,True,0.2976939966580415,narrow,0.3,9,True
5,True,0.32959913838025584,narrow,0.3,9,True
0,True,0.55,narrow,0.5,9,True
1,True,0.4936375525073879,narrow,0.5,9,False
2,True,0.4654980832981804,narrow,0.5,9,False
3,True,0.4635712291561343,narrow,0.5,9,False
4,True,0.49769399665804154,narrow,0.5,9,True
5,True,0.5295991383802559,narrow,0.5,9,True
0,True,0.75,narrow,0.7,9,True
1,True,0.6936375525073878,narrow,0.7,9,False
2,True,0.6654980832981803,narrow,0.7,9,False
3,True,0.6635712291561343,narrow,0.7,9,False
4,True,0.6976939966580415,narrow,0.7,9,True
5,True,0.7295991383802558,narrow,0.7,9,True
0,True,0.9500000000000001,narrow,0.9,9,True
1,True,0.8936375525073879,narrow,0.9,9,False
2,True,0.8654980832981803,narrow,0.9,9,False
3,True,0.8635712291561344,narrow,0.9,9,False
4,True,0.8976939966580416,narrow,0.9,9,True
5,True,0.9295991383802559,narrow,0.9,9,True
0,False,0.2,limited_access,0.1,9,True
1,True,0.08727510501477577,limited_access,0.1,9,False
2,True,0.030996166596360744,limited_access,0.1,9,False
3,True,0.02714245831226865,limited_access,0.1,9,False
4,True,0.0953879933160831,limited_access,0.1,9,True
5,True,0.1591982767605117,limited_access,0.1,9,True
0,False,0.4,limited_access,0.3,9,True
1,True,0.28727510501477577,limited_access,0.3,9,False
2,True,0.23099616659636074,limited_access,0.3,9,False
3,True,0.22714245831226865,limited_access,0.3,9,False
4,True,0.29538799331608306,limited_access,0.3,9,True
5,True,0.3591982767605117,limited_access,0.3,9,True
0,False,0.6,limited_access,0.5,9,True
1,True,0.4872751050147758,limited_access,0.5,9,False
2,True,0.43099616659636075,limited_access,0.5,9,False
3,True,0.42714245831226866,limited_access,0.5,9,False
4,True,0.4953879933160831,limited_access,0.5,9,True
5,True,0.5591982767605117,limited_access,0.5,9,True
0,False,0.7999999999999999,limited_access,0.7,9,True
1,True,0.6872751050147757,limited_access,0.7,9,False
2,True,0.6309961665963607,limited_access,0.7,9,False
3,True,0.6271424583122686,limited_access,0.7,9,False
4,True,0.695387993316083,limited_access,0.7,9,True
5,True,0.7591982767605117,limited_access,0.7,9,True
0,False,1.0,limited_access,0.9,9,True
1,True,0.8872751050147758,limited_access,0.9,9,False
2,True,0.8309961665963608,limited_access,0.9,9,False
3,True,0.8271424583122686,limited_access,0.9,9,False
4,True,0.8953879933160831,limited_access,0.9,9,True
5,True,0.9591982767605117,limited_access,0.9,9,True
0,True,0.11793492938113434,main,0.1,10,True
1,True,0.09274933630306657,main,0.1,10,True
2,True,0.0428287664449741,main,0.1,10,False
3,True,0.2,main,0.1,10,True
4,True,0.07729899714140613,main,0.1,10,False
5,True,0.06918797072941889,main,0.1,10,False
0,True,0.3179349293811343,main,0.3,10,True
1,True,0.29274933630306654,main,0.3,10,True
2,True,0.2428287664449741,main,0.3,10,False
3,True,0.4,main,0.3,10,True
4,True,0.2772989971414061,main,0.3,10,False
5,True,0.26918797072941886,main,0.3,10,False
0,True,0.5179349293811343,main,0.5,10,True
1,True,0.49274933630306655,main,0.5,10,True
2,True,0.4428287664449741,main,0.5,10,False
3,True,0.6,main,0.5,10,True
4,True,0.4772989971414061,main,0.5,10,False
5,True,0.46918797072941887,main,0.5,10,False
0,True,0.7179349293811342,main,0.7,10,True
1,True,0.6927493363030666,main,0.7,10,True
2,True,0.6428287664449741,main,0.7,10,False
3,True,0.7999999999999999,main,0.7,10,True
4,True,0.6772989971414061,main,0.7,10,False
5,True,0.6691879707294188,main,0.7,10,False
0,True,0.9179349293811343,main,0.9,10,True
1,True,0.8927493363030666,main,0.9,10,True
2,True,0.8428287664449741,main,0.9,10,False
3,True,1.0,main,0.9,10,True
4,True,0.8772989971414061,main,0.9,10,False
5,True,0.8691879707294189,main,0.9,10,False
0,True,0.11793492938113434,no_perceived,0.1,10,True
1,True,0.09274933630306657,no_perceived,0.1,10,True
2,True,0.0428287664449741,no_perceived,0.1,10,False
3,True,0.2,no_perceived,0.1,10,True
4,True,0.07729899714140613,no_perceived,0.1,10,False
5,True,0.06918797072941889,no_perceived,0.1,10,False
0,True,0.3179349293811343,no_perceived,0.3,10,True
1,True,0.29274933630306654,no_perceived,0.3,10,True
2,True,0.2428287664449741,no_perceived,0.3,10,False
3,True,0.4,no_perceived,0.3,10,True
4,True,0.2772989971414061,no_perceived,0.3,10,False
5,True,0.26918797072941886,no_perceived,0.3,10,False
0,True,0.5179349293811343,no_perceived,0.5,10,True
1,True,0.49274933630306655,no_perceived,0.5,10,True
2,True,0.4428287664449741,no_perceived,0.5,10,False
3,True,0.6,no_perceived,0.5,10,True
4,True,0.4772989971414061,no_perceived,0.5,10,False
5,True,0.46918797072941887,no_perceived,0.5,10,False
0,True,0.7179349293811342,no_perceived,0.7,10,True
1,True,0.6927493363030666,no_perceived,0.7,10,True
2,True,0.6428287664449741,no_perceived,0.7,10,False
3,True,0.7999999999999999,no_perceived,0.7,10,True
4,True,0.6772989971414061,no_perceived,0.7,10,False
5,True,0.6691879707294188,no_perceived,0.7,10,False
0,True,0.9179349293811343,no_perceived,0.9,10,True
1,True,0.8927493363030666,no_perceived,0.9,10,True
2,True,0.8428287664449741,no_perceived,0.9,10,False
3,True,1.0,no_perceived,0.9,10,True
4,True,0.8772989971414061,no_perceived,0.9,10,False
5,True,0.8691879707294189,no_perceived,0.9,10,False
0,True,0.11793492938113434,no_objective,0.1,10,True
1,True,0.09274933630306657,no_objective,0.1,10,True
2,True,0.0428287664449741,no_objective,0.1,10,False
3,True,0.2,no_objective,0.1,10,True
4,True,0.07729899714140613,no_objective,0.1,10,False
5,True,0.06918797072941889,no_objective,0.1,10,False
0,True,0.3179349293811343,no_objective,0.3,10,True
1,True,0.29274933630306654,no_objective,0.3,10,True
2,True,0.2428287664449741,no_objective,0.3,10,False
3,True,0.4,no_objective,0.3,10,True
4,True,0.2772989971414061,no_objective,0.3,10,False
5,True,0.26918797072941886,no_objective,0.3,10,False
0,True,0.5179349293811343,no_objective,0.5,10,True
1,True,0.49274933630306655,no_objective,0.5,10,True
2,True,0.4428287664449741,no_objective,0.5,10,False
3,True,0.6,no_objective,0.5,10,True
4,True,0.4772989971414061,no_objective,0.5,10,False
5,True,0.46918797072941887,no_objective,0.5,10,False
0,True,0.7179349293811342,no_objective,0.7,10,True
1,True,0.6927493363030666,no_objective,0.7,10,True
2,True,0.6428287664449741,no_objective,0.7,10,False
3,True,0.7999999999999999,no_objective,0.7,10,True
4,True,0.6772989971414061,no_objective,0.7,10,False
5,True,0.6691879707294188,no_objective,0.7,10,False
0,True,0.9179349293811343,no_objective,0.9,10,True
1,True,0.8927493363030666,no_objective,0.9,10,True
2,True,0.8428287664449741,no_objective,0.9,10,False
3,True,1.0,no_objective,0.9,10,True
4,True,0.8772989971414061,no_objective,0.9,10,False
5,True,0.8691879707294189,no_objective,0.9,10,False
0,True,0.10896746469056717,narrow,0.1,10,True
1,True,0.0963746681515333,narrow,0.1,10,True
2,True,0.07141438322248705,narrow,0.1,10,False
3,True,0.15000000000000002,narrow,0.1,10,True
4,True,0.08864949857070306,narrow,0.1,10,False
5,True,0.08459398536470944,narrow,0.1,10,False
0,True,0.30896746469056713,narrow,0.3,10,True
1,True,0.2963746681515333,narrow,0.3,10,True
2,True,0.271414383222487,narrow,0.3,10,False
3,True,0.35,narrow,0.3,10,True
4,True,0.28864949857070304,narrow,0.3,10,False
5,True,0.2845939853647094,narrow,0.3,10,False
0,True,0.5089674646905672,narrow,0.5,10,True
1,True,0.4963746681515333,narrow,0.5,10,True
2,True,0.4714143832224871,narrow,0.5,10,False
3,True,0.55,narrow,0.5,10,True
4,True,0.48864949857070306,narrow,0.5,10,False
5,True,0.48459398536470943,narrow,0.5,10,False
0,True,0.7089674646905672,narrow,0.7,10,True
1,True,0.6963746681515333,narrow,0.7,10,True
2,True,0.671414383222487,narrow,0.7,10,False
3,True,0.75,narrow,0.7,10,True
4,True,0.688649498570703,narrow,0.7,10,False
5,True,0.6845939853647094,narrow,0.7,10,False
0,True,0.9089674646905672,narrow,0.9,10,True
1,True,0.8963746681515333,narrow,0.9,10,True
2,True,0.8714143832224871,narrow,0.9,10,False
3,True,0.9500000000000001,narrow,0.9,10,True
4,True,0.8886494985707031,narrow,0.9,10,False
5,True,0.8845939853647095,narrow,0.9,10,False
0,False,0.11793492938113434,limited_access,0.1,10,True
1,True,0.09274933630306657,limited_access,0.1,10,True
2,True,0.0428287664449741,limited_access,0.1,10,False
3,False,0.2,limited_access,0.1,10,True
4,True,0.07729899714140613,limited_access,0.1,10,False
5,True,0.06918797072941889,limited_access,0.1,10,False
0,False,0.3179349293811343,limited_access,0.3,10,True
1,True,0.29274933630306654,limited_access,0.3,10,True
2,True,0.2428287664449741,limited_access,0.3,10,False
3,False,0.4,limited_access,0.3,10,True
4,True,0.2772989971414061,limited_access,0.3,10,False
5,True,0.26918797072941886,limited_access,0.3,10,False
0,False,0.5179349293811343,limited_access,0.5,10,True
1,True,0.49274933630306655,limited_access,0.5,10,True
2,True,0.4428287664449741,limited_access,0.5,10,False
3,False,0.6,limited_access,0.5,10,True
4,True,0.4772989971414061,limited_access,0.5,10,False
5,True,0.46918797072941887,limited_access,0.5,10,False
0,False,0.7179349293811342,limited_access,0.7,10,True
1,True,0.6927493363030666,limited_access,0.7,10,True
2,True,0.6428287664449741,limited_access,0.7,10,False
3,False,0.7999999999999999,limited_access,0.7,10,True
4,True,0.6772989971414061,limited_access,0.7,10,False
5,True,0.6691879707294188,limited_access,0.7,10,False
0,False,0.9179349293811343,limited_access,0.9,10,True
1,True,0.8927493363030666,limited_access,0.9,10,True
2,True,0.8428287664449741,limited_access,0.9,10,False
3,False,1.0,limited_access,0.9,10,True
4,True,0.8772989971414061,limited_access,0.9,10,False
5,True,0.8691879707294189,limited_access,0.9,10,False
0,True,0.09908271825847717,main,0.1,11,True
1,True,0.07901232337585204,main,0.1,11,False
2,True,0.0,main,0.1,11,False
3,True,0.1667692907983956,main,0.1,11,True
4,True,0.09815066146200196,main,0.1,11,False
5,True,0.15698500610527327,main,0.1,11,True
0,True,0.29908271825847715,main,0.3,11,True
1,True,0.279012323375852,main,0.3,11,False
2,True,0.19999999999999998,main,0.3,11,False
3,True,0.3667692907983956,main,0.3,11,True
4,True,0.2981506614620019,main,0.3,11,False
5,True,0.35698500610527323,main,0.3,11,True
0,True,0.49908271825847716,main,0.5,11,True
1,True,0.47901232337585203,main,0.5,11,False
2,True,0.4,main,0.5,11,False
3,True,0.5667692907983956,main,0.5,11,True
4,True,0.49815066146200193,main,0.5,11,False
5,True,0.5569850061052732,main,0.5,11,True
0,True,0.6990827182584771,main,0.7,11,True
1,True,0.6790123233758519,main,0.7,11,False
2,True,0.6,main,0.7,11,False
3,True,0.7667692907983955,main,0.7,11,True
4,True,0.6981506614620019,main,0.7,11,False
5,True,0.7569850061052732,main,0.7,11,True
0,True,0.8990827182584772,main,0.9,11,True
1,True,0.879012323375852,main,0.9,11,False
2,True,0.8,main,0.9,11,False
3,True,0.9667692907983956,main,0.9,11,True
4,True,0.898150661462002,main,0.9,11,False
5,True,0.9569850061052733,main,0.9,11,True
0,True,0.09908271825847717,no_perceived,0.1,11,True
1,True,0.07901232337585204,no_perceived,0.1,11,False
2,True,0.0,no_perceived,0.1,11,False
3,True,0.1667692907983956,no_perceived,0.1,11,True
4,True,0.09815066146200196,no_perceived,0.1,11,False
5,True,0.15698500610527327,no_perceived,0.1,11,True
0,True,0.29908271825847715,no_perceived,0.3,11,True
1,True,0.279012323375852,no_perceived,0.3,11,False
2,True,0.19999999999999998,no_perceived,0.3,11,False
3,True,0.3667692907983956,no_perceived,0.3,11,True
4,True,0.2981506614620019,no_perceived,0.3,11,False
5,True,0.35698500610527323,no_perceived,0.3,11,True
0,True,0.49908271825847716,no_perceived,0.5,11,True
1,True,0.47901232337585203,no_perceived,0.5,11,False
2,True,0.4,no_perceived,0.5,11,False
3,True,0.5667692907983956,no_perceived,0.5,11,True
4,True,0.49815066146200193,no_perceived,0.5,11,False
5,True,0.5569850061052732,no_perceived,0.5,11,True
