seed,employee,merit,dependence,material,success_off,success_on
17,112,0.27292654743112577,0.24974384242234982,False,False,False
17,113,0.2709828332774291,0.24974384242234982,False,False,False
17,114,0.6556088808612945,0.8789822645266671,True,False,False
17,116,0.3907748113031275,0.8025592231930946,True,False,True
17,117,0.45624862687435325,0.24974384242234982,False,False,False
17,119,0.5836470767006998,0.24974384242234982,False,False,False
18,0,0.8033986658033916,0.47548802397535006,False,False,False
18,3,0.9226145769446015,0.21010338178370436,True,True,True
18,6,0.5789763690928491,0.6723064425427463,False,False,False
18,7,0.6725445128627273,0.3657177357632788,False,False,False
18,8,0.35710544215673945,0.6723064425427463,False,False,False
18,13,0.9673898188970933,0.3430817082084944,True,True,True
18,14,0.8372702717174398,0.47548802397535006,True,True,True
18,15,0.3210583490325141,0.21010338178370436,True,True,True
18,17,0.9120431434650023,0.3657177357632788,False,True,True
18,18,0.7432639709631994,0.47548802397535006,True,True,True
18,19,0.6795597853276538,0.3430817082084944,True,True,True
18,21,0.27641296084080474,0.3430817082084944,True,False,False
18,23,0.5646420198566797,0.47548802397535006,False,False,False
18,24,0.21690896714607988,0.47548802397535006,True,False,False
18,25,0.5964275786277922,0.21010338178370436,False,False,False
18,26,0.6537006123007039,0.3430817082084944,True,False,False
18,28,0.22711886954157645,0.6723064425427463,True,False,False
18,29,0.550065759471909,0.21010338178370436,True,False,False
18,31,0.857757035425905,0.6723064425427463,True,False,True
18,33,0.8345709041513665,0.21010338178370436,False,False,False
18,34,0.8018153708961497,0.5687065561455904,True,True,True
18,36,0.4396604108195192,0.3657177357632788,True,True,True
18,39,0.714289052202641,0.47548802397535006,True,False,False
18,43,0.2622403714183449,0.6723064425427463,True,False,False
18,45,0.43920188692211054,0.3657177357632788,True,False,False
18,52,0.8280318511675477,0.3430817082084944,True,False,False
18,54,0.484613637586443,0.6723064425427463,False,True,True
18,55,0.7621297337387054,0.5687065561455904,False,True,True
18,57,0.25142545804814836,0.47548802397535006,False,False,False
18,58,0.6619358813220867,0.3430817082084944,True,False,False
18,59,0.277722243771358,0.3430817082084944,False,False,False
18,60,0.23412029550292923,0.21010338178370436,True,False,True
18,61,0.35743640023447054,0.47548802397535006,False,False,False
18,62,0.683169510654524,0.5687065561455904,True,False,False
18,63,0.7890423493500374,0.3657177357632788,True,True,True
18,65,0.414317187605863,0.3430817082084944,True,False,False
18,66,0.6097030162507169,0.21010338178370436,True,False,False
18,67,0.3292157374649747,0.21010338178370436,True,False,False
18,68,0.5605835776276648,0.3430817082084944,False,False,False
18,73,0.6618410942702357,0.6723064425427463,False,False,False
18,76,0.7075431903972667,0.6723064425427463,True,True,True
18,80,0.41281005617488087,0.3430817082084944,False,False,False
18,81,0.8686386247117759,0.3657177357632788,True,False,False
18,82,0.43568218298566325,0.6723064425427463,False,False,False
18,84,0.3929303676657034,0.47548802397535006,True,False,False
18,85,0.8681084997294284,0.47548802397535006,True,False,False
18,87,0.40318934570050735,0.3657177357632788,True,False,False
18,89,0.3836492787519567,0.21010338178370436,True,True,True
18,92,0.30244292002283735,0.3657177357632788,True,False,False
18,95,0.422929458373336,0.3430817082084944,True,False,False
18,96,0.9234914555232292,0.6723064425427463,True,False,False
18,98,0.39583877870898293,0.3430817082084944,True,False,False
18,100,0.3959206561460546,0.21010338178370436,True,False,False
18,102,0.36416688148087994,0.47548802397535006,False,True,True
18,103,0.604762559430092,0.3657177357632788,True,False,True
18,105,0.292999615919886,0.21010338178370436,False,False,False
18,106,0.37463744013960976,0.21010338178370436,False,True,True
18,107,0.6895526256825857,0.5687065561455904,True,False,False
18,108,0.7583267827688982,0.47548802397535006,False,False,False
18,111,0.3576379821251496,0.5687065561455904,True,True,True
18,112,0.9897017567295241,0.5687065561455904,True,False,False
18,113,0.8890161012044628,0.5687065561455904,True,False,False
18,117,0.4736411338480874,0.21010338178370436,True,False,False
18,118,0.7551926779153637,0.3657177357632788,False,False,False
18,119,0.40745729054906427,0.5687065561455904,False,False,False
19,0,0.7092687002167228,0.12234795317986868,True,False,False
19,1,0.3226008401914875,0.4357096717706378,False,False,False
19,2,0.5022992715041218,0.22023720196723295,False,False,False
19,3,0.7288296222278723,0.6991837957690852,True,False,False
19,6,0.8121174069889887,0.40962480664103984,False,True,True
19,7,0.2275581807068715,0.12234795317986868,True,False,False
19,9,0.91244712817714,0.22023720196723295,True,False,False
19,12,0.32541301023337443,0.17889607921463035,True,False,False
19,13,0.8022839955132264,0.4357096717706378,True,True,True
19,14,0.6985267407612636,0.12234795317986868,True,False,False
19,16,0.995080389410963,0.4357096717706378,True,True,True
19,18,0.9087472121080302,0.4357096717706378,True,False,False
19,20,0.44904698896793493,0.40962480664103984,False,False,False
19,21,0.3568164102288609,0.6991837957690852,True,False,True
19,22,0.7513189033552876,0.22023720196723295,True,False,False
19,23,0.6596117020545975,0.17889607921463035,False,False,False
19,24,0.5852680594150497,0.6991837957690852,True,False,True
19,25,0.41219780804948547,0.4357096717706378,False,False,False
19,26,0.4004843287488591,0.22023720196723295,True,False,False
19,27,0.29100444827506133,0.22023720196723295,False,False,False
19,31,0.9453003604499706,0.40962480664103984,False,False,False
19,33,0.8509093405440165,0.40962480664103984,True,False,False
19,34,0.8997511621787788,0.17889607921463035,False,False,False
19,35,0.23194160710462353,0.40962480664103984,False,False,False
19,37,0.9999513608545789,0.40962480664103984,True,True,True
19,39,0.6578687923817759,0.40962480664103984,True,False,False
19,41,0.5130971245458364,0.17889607921463035,True,False,False
19,42,0.5732163915090307,0.6991837957690852,False,True,True
19,43,0.9011918695262147,0.17889607921463035,True,False,False
19,44,0.2996922227975627,0.6991837957690852,False,False,False
19,46,0.5685878494616161,0.17889607921463035,False,True,True
19,48,0.5895622565115157,0.17889607921463035,False,False,False
19,51,0.908168578142831,0.4357096717706378,True,False,True
19,56,0.7982741256616608,0.6991837957690852,True,False,False
19,58,0.7790843786469721,0.22023720196723295,False,False,False
19,59,0.9660315409586466,0.4357096717706378,True,False,False
19,62,0.762262076042679,0.40962480664103984,False,False,False
19,64,0.22256180444586376,0.17889607921463035,True,False,False
19,65,0.8598504417504136,0.22023720196723295,True,False,False
19,66,0.8507688395926702,0.40962480664103984,False,False,False
19,67,0.25128107559059654,0.4357096717706378,True,False,False
19,68,0.25095256145324696,0.4357096717706378,True,False,False
19,71,0.346004260665821,0.22023720196723295,True,False,True
19,72,0.8822792772908263,0.17889607921463035,True,False,True
19,73,0.24610850072420265,0.6991837957690852,True,False,False
19,74,0.8781295449688442,0.22023720196723295,False,False,False
19,80,0.6687178352455556,0.12234795317986868,False,False,False
19,85,0.21799982433579057,0.12234795317986868,False,False,False
19,86,0.7193014079091022,0.12234795317986868,True,False,False
19,89,0.9207999565213003,0.22023720196723295,True,True,True
19,90,0.3487515906976887,0.40962480664103984,True,False,False
19,91,0.457093399886414,0.17889607921463035,True,False,False
19,92,0.5877938527206543,0.12234795317986868,True,False,False
19,93,0.5064360144152367,0.17889607921463035,True,False,False
19,94,0.4370196828141535,0.6991837957690852,False,False,False
19,96,0.41347035026667406,0.22023720196723295,False,False,False
19,97,0.4336757161354659,0.17889607921463035,False,False,False
19,98,0.5909560413723234,0.12234795317986868,True,False,True
19,101,0.9350623264133615,0.22023720196723295,True,False,False
19,104,0.7806349444401945,0.40962480664103984,True,True,True
19,106,0.9458655727407226,0.6991837957690852,True,False,False
19,108,0.42974259486013777,0.12234795317986868,False,False,False
19,109,0.23958071972384315,0.4357096717706378,False,True,True
19,110,0.7594295082916993,0.4357096717706378,False,False,False
19,112,0.21489905071881463,0.4357096717706378,True,True,True
19,113,0.8370690139829975,0.12234795317986868,True,False,False
19,115,0.7118883379733376,0.40962480664103984,False,False,False
19,116,0.25220576249901283,0.12234795317986868,False,False,False
19,117,0.8364351608203613,0.6991837957690852,True,True,True
19,119,0.6602369593868264,0.22023720196723295,True,True,True
