firm,customer,dependence,seed,pooled,active_customers,arm
2,1,0.4,11,True,6,domestic_only
3,0,0.5667692907983956,11,True,6,domestic_only
4,5,0.49815066146200193,11,True,6,domestic_only
5,2,0.5569850061052732,11,True,6,domestic_only
0,3,0.49908271825847716,11,True,6,customer_only
1,4,0.47901232337585203,11,True,6,customer_only
2,1,0.4,11,True,6,customer_only
3,0,0.5667692907983956,11,True,6,customer_only
4,5,0.49815066146200193,11,True,6,customer_only
5,2,0.5569850061052732,11,True,6,customer_only
0,3,0.49908271825847716,11,True,6,both
1,4,0.47901232337585203,11,True,6,both
2,1,0.4,11,True,6,both
3,0,0.5667692907983956,11,True,6,both
4,5,0.49815066146200193,11,True,6,both
5,2,0.5569850061052732,11,True,6,both
0,0,0.49908271825847716,11,True,3,domestic_only
1,1,0.47901232337585203,11,True,3,domestic_only
2,1,0.4,11,True,3,domestic_only
3,0,0.5667692907983956,11,True,3,domestic_only
4,2,0.49815066146200193,11,True,3,domestic_only
5,2,0.5569850061052732,11,True,3,domestic_only
0,0,0.49908271825847716,11,True,3,customer_only
1,1,0.47901232337585203,11,True,3,customer_only
2,1,0.4,11,True,3,customer_only
3,0,0.5667692907983956,11,True,3,customer_only
4,2,0.49815066146200193,11,True,3,customer_only
5,2,0.5569850061052732,11,True,3,customer_only
0,0,0.49908271825847716,11,True,3,both
1,1,0.47901232337585203,11,True,3,both
2,1,0.4,11,True,3,both
3,0,0.5667692907983956,11,True,3,both
4,2,0.49815066146200193,11,True,3,both
5,2,0.5569850061052732,11,True,3,both
0,0,0.49908271825847716,11,True,1,domestic_only
1,0,0.47901232337585203,11,True,1,domestic_only
2,0,0.4,11,True,1,domestic_only
3,0,0.5667692907983956,11,True,1,domestic_only
4,0,0.49815066146200193,11,True,1,domestic_only
5,0,0.5569850061052732,11,True,1,domestic_only
0,0,0.49908271825847716,11,True,1,customer_only
1,0,0.47901232337585203,11,True,1,customer_only
2,0,0.4,11,True,1,customer_only
3,0,0.5667692907983956,11,True,1,customer_only
4,0,0.49815066146200193,11,True,1,customer_only
5,0,0.5569850061052732,11,True,1,customer_only
0,0,0.49908271825847716,11,True,1,both
1,0,0.47901232337585203,11,True,1,both
2,0,0.4,11,True,1,both
3,0,0.5667692907983956,11,True,1,both
4,0,0.49815066146200193,11,True,1,both
5,0,0.5569850061052732,11,True,1,both
0,4,0.6,12,False,6,domestic_only
1,0,0.4940095916676959,12,False,6,domestic_only
2,5,0.5368431835250952,12,False,6,domestic_only
3,1,0.48558545891319155,12,False,6,domestic_only
4,3,0.4618710538213537,12,False,6,domestic_only
5,2,0.4216907120726637,12,False,6,domestic_only
0,4,0.6,12,False,6,customer_only
1,0,0.4940095916676959,12,False,6,customer_only
2,5,0.5368431835250952,12,False,6,customer_only
3,1,0.48558545891319155,12,False,6,customer_only
4,3,0.4618710538213537,12,False,6,customer_only
5,2,0.4216907120726637,12,False,6,customer_only
0,4,0.6,12,False,6,both
1,0,0.4940095916676959,12,False,6,both
2,5,0.5368431835250952,12,False,6,both
3,1,0.48558545891319155,12,False,6,both
4,3,0.4618710538213537,12,False,6,both
5,2,0.4216907120726637,12,False,6,both
0,1,0.6,12,False,3,domestic_only
1,0,0.4940095916676959,12,False,3,domestic_only
2,2,0.5368431835250952,12,False,3,domestic_only
3,1,0.48558545891319155,12,False,3,domestic_only
4,0,0.4618710538213537,12,False,3,domestic_only
5,2,0.4216907120726637,12,False,3,domestic_only
0,1,0.6,12,False,3,customer_only
1,0,0.4940095916676959,12,False,3,customer_only
2,2,0.5368431835250952,12,False,3,customer_only
3,1,0.48558545891319155,12,False,3,customer_only
4,0,0.4618710538213537,12,False,3,customer_only
5,2,0.4216907120726637,12,False,3,customer_only
0,1,0.6,12,False,3,both
1,0,0.4940095916676959,12,False,3,both
2,2,0.5368431835250952,12,False,3,both
3,1,0.48558545891319155,12,False,3,both
4,0,0.4618710538213537,12,False,3,both
5,2,0.4216907120726637,12,False,3,both
0,0,0.6,12,False,1,domestic_only
1,0,0.4940095916676959,12,False,1,domestic_only
2,0,0.5368431835250952,12,False,1,domestic_only
3,0,0.48558545891319155,12,False,1,domestic_only
4,0,0.4618710538213537,12,False,1,domestic_only
5,0,0.4216907120726637,12,False,1,domestic_only
0,0,0.6,12,False,1,customer_only
1,0,0.4940095916676959,12,False,1,customer_only
2,0,0.5368431835250952,12,False,1,customer_only
3,0,0.48558545891319155,12,False,1,customer_only
4,0,0.4618710538213537,12,False,1,customer_only
5,0,0.4216907120726637,12,False,1,customer_only
0,0,0.6,12,False,1,both
1,0,0.4940095916676959,12,False,1,both
2,0,0.5368431835250952,12,False,1,both
3,0,0.48558545891319155,12,False,1,both
4,0,0.4618710538213537,12,False,1,both
5,0,0.4216907120726637,12,False,1,both
0,4,0.6,12,True,6,domestic_only
1,0,0.4940095916676959,12,True,6,domestic_only
2,5,0.5368431835250952,12,True,6,domestic_only
3,1,0.48558545891319155,12,True,6,domestic_only
4,3,0.4618710538213537,12,True,6,domestic_only
5,2,0.4216907120726637,12,True,6,domestic_only
0,4,0.6,12,True,6,customer_only
1,0,0.4940095916676959,12,True,6,customer_only
2,5,0.5368431835250952,12,True,6,customer_only
3,1,0.48558545891319155,12,True,6,customer_only
4,3,0.4618710538213537,12,True,6,customer_only
5,2,0.4216907120726637,12,True,6,customer_only
0,4,0.6,12,True,6,both
1,0,0.4940095916676959,12,True,6,both
2,5,0.5368431835250952,12,True,6,both
3,1,0.48558545891319155,12,True,6,both
4,3,0.4618710538213537,12,True,6,both
5,2,0.4216907120726637,12,True,6,both
0,1,0.6,12,True,3,domestic_only
1,0,0.4940095916676959,12,True,3,domestic_only
2,2,0.5368431835250952,12,True,3,domestic_only
3,1,0.48558545891319155,12,True,3,domestic_only
4,0,0.4618710538213537,12,True,3,domestic_only
5,2,0.4216907120726637,12,True,3,domestic_only
0,1,0.6,12,True,3,customer_only
1,0,0.4940095916676959,12,True,3,customer_only
2,2,0.5368431835250952,12,True,3,customer_only
3,1,0.48558545891319155,12,True,3,customer_only
4,0,0.4618710538213537,12,True,3,customer_only
5,2,0.4216907120726637,12,True,3,customer_only
0,1,0.6,12,True,3,both
1,0,0.4940095916676959,12,True,3,both
2,2,0.5368431835250952,12,True,3,both
3,1,0.48558545891319155,12,True,3,both
4,0,0.4618710538213537,12,True,3,both
5,2,0.4216907120726637,12,True,3,both
0,0,0.6,12,True,1,domestic_only
1,0,0.4940095916676959,12,True,1,domestic_only
2,0,0.5368431835250952,12,True,1,domestic_only
3,0,0.48558545891319155,12,True,1,domestic_only
4,0,0.4618710538213537,12,True,1,domestic_only
5,0,0.4216907120726637,12,True,1,domestic_only
0,0,0.6,12,True,1,customer_only
1,0,0.4940095916676959,12,True,1,customer_only
2,0,0.5368431835250952,12,True,1,customer_only
3,0,0.48558545891319155,12,True,1,customer_only
4,0,0.4618710538213537,12,True,1,customer_only
5,0,0.4216907120726637,12,True,1,customer_only
0,0,0.6,12,True,1,both
1,0,0.4940095916676959,12,True,1,both
2,0,0.5368431835250952,12,True,1,both
3,0,0.48558545891319155,12,True,1,both
4,0,0.4618710538213537,12,True,1,both
5,0,0.4216907120726637,12,True,1,both
0,2,0.6,13,False,6,domestic_only
1,5,0.4342353902947095,13,False,6,domestic_only
2,1,0.5542655745224246,13,False,6,domestic_only
3,3,0.4424555536564523,13,False,6,domestic_only
4,0,0.5285163142702202,13,False,6,domestic_only
5,4,0.4405271672561934,13,False,6,domestic_only
0,2,0.6,13,False,6,customer_only
1,5,0.4342353902947095,13,False,6,customer_only
2,1,0.5542655745224246,13,False,6,customer_only
3,3,0.4424555536564523,13,False,6,customer_only
4,0,0.5285163142702202,13,False,6,customer_only
5,4,0.4405271672561934,13,False,6,customer_only
0,2,0.6,13,False,6,both
1,5,0.4342353902947095,13,False,6,both
2,1,0.5542655745224246,13,False,6,both
3,3,0.4424555536564523,13,False,6,both
4,0,0.5285163142702202,13,False,6,both
5,4,0.4405271672561934,13,False,6,both
0,2,0.6,13,False,3,domestic_only
1,2,0.4342353902947095,13,False,3,domestic_only
2,1,0.5542655745224246,13,False,3,domestic_only
3,0,0.4424555536564523,13,False,3,domestic_only
4,0,0.5285163142702202,13,False,3,domestic_only
5,1,0.4405271672561934,13,False,3,domestic_only
0,2,0.6,13,False,3,customer_only
1,2,0.4342353902947095,13,False,3,customer_only
2,1,0.5542655745224246,13,False,3,customer_only
3,0,0.4424555536564523,13,False,3,customer_only
4,0,0.5285163142702202,13,False,3,customer_only
5,1,0.4405271672561934,13,False,3,customer_only
0,2,0.6,13,False,3,both
1,2,0.4342353902947095,13,False,3,both
2,1,0.5542655745224246,13,False,3,both
3,0,0.4424555536564523,13,False,3,both
4,0,0.5285163142702202,13,False,3,both
5,1,0.4405271672561934,13,False,3,both
0,0,0.6,13,False,1,domestic_only
1,0,0.4342353902947095,13,False,1,domestic_only
2,0,0.5542655745224246,13,False,1,domestic_only
3,0,0.4424555536564523,13,False,1,domestic_only
4,0,0.5285163142702202,13,False,1,domestic_only
5,0,0.4405271672561934,13,False,1,domestic_only
0,0,0.6,13,False,1,customer_only
1,0,0.4342353902947095,13,False,1,customer_only
2,0,0.5542655745224246,13,False,1,customer_only
3,0,0.4424555536564523,13,False,1,customer_only
4,0,0.5285163142702202,13,False,1,customer_only
5,0,0.4405271672561934,13,False,1,customer_only
0,0,0.6,13,False,1,both
1,0,0.4342353902947095,13,False,1,both
2,0,0.5542655745224246,13,False,1,both
3,0,0.4424555536564523,13,False,1,both
4,0,0.5285163142702202,13,False,1,both
5,0,0.4405271672561934,13,False,1,both
0,2,0.6,13,True,6,domestic_only
1,5,0.4342353902947095,13,True,6,domestic_only
2,1,0.5542655745224246,13,True,6,domestic_only
3,3,0.4424555536564523,13,True,6,domestic_only
4,0,0.5285163142702202,13,True,6,domestic_only
5,4,0.4405271672561934,13,True,6,domestic_only
0,2,0.6,13,True,6,customer_only
1,5,0.4342353902947095,13,True,6,customer_only
2,1,0.5542655745224246,13,True,6,customer_only
3,3,0.4424555536564523,13,True,6,customer_only
4,0,0.5285163142702202,13,True,6,customer_only
5,4,0.4405271672561934,13,True,6,customer_only
0,2,0.6,13,True,6,both
1,5,0.4342353902947095,13,True,6,both
2,1,0.5542655745224246,13,True,6,both
3,3,0.4424555536564523,13,True,6,both
4,0,0.5285163142702202,13,True,6,both
5,4,0.4405271672561934,13,True,6,both
0,2,0.6,13,True,3,domestic_only
1,2,0.4342353902947095,13,True,3,domestic_only
2,1,0.5542655745224246,13,True,3,domestic_only
3,0,0.4424555536564523,13,True,3,domestic_only
4,0,0.5285163142702202,13,True,3,domestic_only
5,1,0.4405271672561934,13,True,3,domestic_only
0,2,0.6,13,True,3,customer_only
1,2,0.4342353902947095,13,True,3,customer_only
2,1,0.5542655745224246,13,True,3,customer_only
3,0,0.4424555536564523,13,True,3,customer_only
4,0,0.5285163142702202,13,True,3,customer_only
5,1,0.4405271672561934,13,True,3,customer_only
0,2,0.6,13,True,3,both
1,2,0.4342353902947095,13,True,3,both
2,1,0.5542655745224246,13,True,3,both
3,0,0.4424555536564523,13,True,3,both
4,0,0.5285163142702202,13,True,3,both
5,1,0.4405271672561934,13,True,3,both
0,0,0.6,13,True,1,domestic_only
1,0,0.4342353902947095,13,True,1,domestic_only
2,0,0.5542655745224246,13,True,1,domestic_only
3,0,0.4424555536564523,13,True,1,domestic_only
4,0,0.5285163142702202,13,True,1,domestic_only
5,0,0.4405271672561934,13,True,1,domestic_only
0,0,0.6,13,True,1,customer_only
1,0,0.4342353902947095,13,True,1,customer_only
2,0,0.5542655745224246,13,True,1,customer_only
3,0,0.4424555536564523,13,True,1,customer_only
4,0,0.5285163142702202,13,True,1,customer_only
5,0,0.4405271672561934,13,True,1,customer_only
0,0,0.6,13,True,1,both
1,0,0.4342353902947095,13,True,1,both
2,0,0.5542655745224246,13,True,1,both
3,0,0.4424555536564523,13,True,1,both
4,0,0.5285163142702202,13,True,1,both
5,0,0.4405271672561934,13,True,1,both
0,0,0.49180609262195124,14,False,6,domestic_only
1,5,0.5579933871282717,14,False,6,domestic_only
2,4,0.6,14,False,6,domestic_only
3,2,0.524986777301374,14,False,6,domestic_only
4,3,0.42495257950555043,14,False,6,domestic_only
5,1,0.4002611634428526,14,False,6,domestic_only
0,0,0.49180609262195124,14,False,6,customer_only
1,5,0.5579933871282717,14,False,6,customer_only
2,4,0.6,14,False,6,customer_only
3,2,0.524986777301374,14,False,6,customer_only
4,3,0.42495257950555043,14,False,6,customer_only
5,1,0.4002611634428526,14,False,6,customer_only
0,0,0.49180609262195124,14,False,6,both
1,5,0.5579933871282717,14,False,6,both
2,4,0.6,14,False,6,both
3,2,0.524986777301374,14,False,6,both
4,3,0.42495257950555043,14,False,6,both
5,1,0.4002611634428526,14,False,6,both
0,0,0.49180609262195124,14,False,3,domestic_only
1,2,0.5579933871282717,14,False,3,domestic_only
2,1,0.6,14,False,3,domestic_only
3,2,0.524986777301374,14,False,3,domestic_only
4,0,0.42495257950555043,14,False,3,domestic_only
5,1,0.4002611634428526,14,False,3,domestic_only
0,0,0.49180609262195124,14,False,3,customer_only
1,2,0.5579933871282717,14,False,3,customer_only
2,1,0.6,14,False,3,customer_only
3,2,0.524986777301374,14,False,3,customer_only
4,0,0.42495257950555043,14,False,3,customer_only
5,1,0.4002611634428526,14,False,3,customer_only
0,0,0.49180609262195124,14,False,3,both
1,2,0.5579933871282717,14,False,3,both
2,1,0.6,14,False,3,both
3,2,0.524986777301374,14,False,3,both
4,0,0.42495257950555043,14,False,3,both
5,1,0.4002611634428526,14,False,3,both
0,0,0.49180609262195124,14,False,1,domestic_only
1,0,0.5579933871282717,14,False,1,domestic_only
2,0,0.6,14,False,1,domestic_only
3,0,0.524986777301374,14,False,1,domestic_only
4,0,0.42495257950555043,14,False,1,domestic_only
5,0,0.4002611634428526,14,False,1,domestic_only
0,0,0.49180609262195124,14,False,1,customer_only
1,0,0.5579933871282717,14,False,1,customer_only
2,0,0.6,14,False,1,customer_only
3,0,0.524986777301374,14,False,1,customer_only
4,0,0.42495257950555043,14,False,1,customer_only
5,0,0.4002611634428526,14,False,1,customer_only
0,0,0.49180609262195124,14,False,1,both
1,0,0.5579933871282717,14,False,1,both
2,0,0.6,14,False,1,both
3,0,0.524986777301374,14,False,1,both
4,0,0.42495257950555043,14,False,1,both
5,0,0.4002611634428526,14,False,1,both
0,0,0.49180609262195124,14,True,6,domestic_only
1,5,0.5579933871282717,14,True,6,domestic_only
2,4,0.6,14,True,6,domestic_only
3,2,0.524986777301374,14,True,6,domestic_only
4,3,0.42495257950555043,14,True,6,domestic_only
5,1,0.4002611634428526,14,True,6,domestic_only
0,0,0.49180609262195124,14,True,6,customer_only
1,5,0.5579933871282717,14,True,6,customer_only
2,4,0.6,14,True,6,customer_only
3,2,0.524986777301374,14,True,6,customer_only
4,3,0.42495257950555043,14,True,6,customer_only
5,1,0.4002611634428526,14,True,6,customer_only
0,0,0.49180609262195124,14,True,6,both
1,5,0.5579933871282717,14,True,6,both
2,4,0.6,14,True,6,both
3,2,0.524986777301374,14,True,6,both
4,3,0.42495257950555043,14,True,6,both
5,1,0.4002611634428526,14,True,6,both
0,0,0.49180609262195124,14,True,3,domestic_only
1,2,0.5579933871282717,14,True,3,domestic_only
2,1,0.6,14,True,3,domestic_only
3,2,0.524986777301374,14,True,3,domestic_only
4,0,0.42495257950555043,14,True,3,domestic_only
5,1,0.4002611634428526,14,True,3,domestic_only
0,0,0.49180609262195124,14,True,3,customer_only
1,2,0.5579933871282717,14,True,3,customer_only
2,1,0.6,14,True,3,customer_only
3,2,0.524986777301374,14,True,3,customer_only
4,0,0.42495257950555043,14,True,3,customer_only
5,1,0.4002611634428526,14,True,3,customer_only
0,0,0.49180609262195124,14,True,3,both
1,2,0.5579933871282717,14,True,3,both
2,1,0.6,14,True,3,both
3,2,0.524986777301374,14,True,3,both
4,0,0.42495257950555043,14,True,3,both
5,1,0.4002611634428526,14,True,3,both
0,0,0.49180609262195124,14,True,1,domestic_only
1,0,0.5579933871282717,14,True,1,domestic_only
2,0,0.6,14,True,1,domestic_only
3,0,0.524986777301374,14,True,1,domestic_only
4,0,0.42495257950555043,14,True,1,domestic_only
5,0,0.4002611634428526,14,True,1,domestic_only
0,0,0.49180609262195124,14,True,1,customer_only
1,0,0.5579933871282717,14,True,1,customer_only
2,0,0.6,14,True,1,customer_only
3,0,0.524986777301374,14,True,1,customer_only
4,0,0.42495257950555043,14,True,1,customer_only
5,0,0.4002611634428526,14,True,1,customer_only
0,0,0.49180609262195124,14,True,1,both
1,0,0.5579933871282717,14,True,1,both
2,0,0.6,14,True,1,both
3,0,0.524986777301374,14,True,1,both
4,0,0.42495257950555043,14,True,1,both
5,0,0.4002611634428526,14,True,1,both
0,2,0.55243656447257,15,False,6,domestic_only
1,1,0.6,15,False,6,domestic_only
2,3,0.4582527976341521,15,False,6,domestic_only
3,4,0.452215328121543,15,False,6,domestic_only
4,5,0.4453455664097002,15,False,6,domestic_only
5,0,0.4917497433620347,15,False,6,domestic_only
0,2,0.55243656447257,15,False,6,customer_only
1,1,0.6,15,False,6,customer_only
2,3,0.4582527976341521,15,False,6,customer_only
3,4,0.452215328121543,15,False,6,customer_only
4,5,0.4453455664097002,15,False,6,customer_only
5,0,0.4917497433620347,15,False,6,customer_only
0,2,0.55243656447257,15,False,6,both
1,1,0.6,15,False,6,both
2,3,0.4582527976341521,15,False,6,both
3,4,0.452215328121543,15,False,6,both
4,5,0.4453455664097002,15,False,6,both
5,0,0.4917497433620347,15,False,6,both
0,2,0.55243656447257,15,False,3,domestic_only
1,1,0.6,15,False,3,domestic_only
2,0,0.4582527976341521,15,False,3,domestic_only
3,1,0.452215328121543,15,False,3,domestic_only
4,2,0.4453455664097002,15,False,3,domestic_only
5,0,0.4917497433620347,15,False,3,domestic_only
0,2,0.55243656447257,15,False,3,customer_only
1,1,0.6,15,False,3,customer_only
2,0,0.4582527976341521,15,False,3,customer_only
3,1,0.452215328121543,15,False,3,customer_only
4,2,0.4453455664097002,15,False,3,customer_only
5,0,0.4917497433620347,15,False,3,customer_only
0,2,0.55243656447257,15,False,3,both
1,1,0.6,15,False,3,both
2,0,0.4582527976341521,15,False,3,both
3,1,0.452215328121543,15,False,3,both
4,2,0.4453455664097002,15,False,3,both
5,0,0.4917497433620347,15,False,3,both
0,0,0.55243656447257,15,False,1,domestic_only
1,0,0.6,15,False,1,domestic_only
2,0,0.4582527976341521,15,False,1,domestic_only
3,0,0.452215328121543,15,False,1,domestic_only
4,0,0.4453455664097002,15,False,1,domestic_only
5,0,0.4917497433620347,15,False,1,domestic_only
0,0,0.55243656447257,15,False,1,customer_only
1,0,0.6,15,False,1,customer_only
2,0,0.4582527976341521,15,False,1,customer_only
3,0,0.452215328121543,15,False,1,customer_only
4,0,0.4453455664097002,15,False,1,customer_only
5,0,0.4917497433620347,15,False,1,customer_only
0,0,0.55243656447257,15,False,1,both
1,0,0.6,15,False,1,both
2,0,0.4582527976341521,15,False,1,both
3,0,0.452215328121543,15,False,1,both
4,0,0.4453455664097002,15,False,1,both
5,0,0.4917497433620347,15,False,1,both
0,2,0.55243656447257,15,True,6,domestic_only
1,1,0.6,15,True,6,domestic_only
2,3,0.4582527976341521,15,True,6,domestic_only
3,4,0.452215328121543,15,True,6,domestic_only
4,5,0.4453455664097002,15,True,6,domestic_only
5,0,0.4917497433620347,15,True,6,domestic_only
0,2,0.55243656447257,15,True,6,customer_only
1,1,0.6,15,True,6,customer_only
2,3,0.4582527976341521,15,True,6,customer_only
3,4,0.452215328121543,15,True,6,customer_only
4,5,0.4453455664097002,15,True,6,customer_only
5,0,0.4917497433620347,15,True,6,customer_only
0,2,0.55243656447257,15,True,6,both
1,1,0.6,15,True,6,both
2,3,0.4582527976341521,15,True,6,both
3,4,0.452215328121543,15,True,6,both
4,5,0.4453455664097002,15,True,6,both
5,0,0.4917497433620347,15,True,6,both
0,2,0.55243656447257,15,True,3,domestic_only
1,1,0.6,15,True,3,domestic_only
2,0,0.4582527976341521,15,True,3,domestic_only
3,1,0.452215328121543,15,True,3,domestic_only
4,2,0.4453455664097002,15,True,3,domestic_only
5,0,0.4917497433620347,15,True,3,domestic_only
0,2,0.55243656447257,15,True,3,customer_only
1,1,0.6,15,True,3,customer_only
2,0,0.4582527976341521,15,True,3,customer_only
3,1,0.452215328121543,15,True,3,customer_only
4,2,0.4453455664097002,15,True,3,customer_only
5,0,0.4917497433620347,15,True,3,customer_only
0,2,0.55243656447257,15,True,3,both
1,1,0.6,15,True,3,both
2,0,0.4582527976341521,15,True,3,both
3,1,0.452215328121543,15,True,3,both
4,2,0.4453455664097002,15,True,3,both
5,0,0.4917497433620347,15,True,3,both
0,0,0.55243656447257,15,True,1,domestic_only
1,0,0.6,15,True,1,domestic_only
2,0,0.4582527976341521,15,True,1,domestic_only
3,0,0.452215328121543,15,True,1,domestic_only
4,0,0.4453455664097002,15,True,1,domestic_only
5,0,0.4917497433620347,15,True,1,domestic_only
0,0,0.55243656447257,15,True,1,customer_only
1,0,0.6,15,True,1,customer_only
2,0,0.4582527976341521,15,True,1,customer_only
3,0,0.452215328121543,15,True,1,customer_only
4,0,0.4453455664097002,15,True,1,customer_only
5,0,0.4917497433620347,15,True,1,customer_only
0,0,0.55243656447257,15,True,1,both
1,0,0.6,15,True,1,both
2,0,0.4582527976341521,15,True,1,both
3,0,0.452215328121543,15,True,1,both
4,0,0.4453455664097002,15,True,1,both
5,0,0.4917497433620347,15,True,1,both
0,3,0.5302337438443302,16,False,6,domestic_only
1,4,0.4431601877901568,16,False,6,domestic_only
2,2,0.47458137982376497,16,False,6,domestic_only
3,1,0.5087869115115923,16,False,6,domestic_only
4,5,0.4432377770301557,16,False,6,domestic_only
5,0,0.6,16,False,6,domestic_only
0,3,0.5302337438443302,16,False,6,customer_only
1,4,0.4431601877901568,16,False,6,customer_only
2,2,0.47458137982376497,16,False,6,customer_only
3,1,0.5087869115115923,16,False,6,customer_only
4,5,0.4432377770301557,16,False,6,customer_only
5,0,0.6,16,False,6,customer_only
0,3,0.5302337438443302,16,False,6,both
1,4,0.4431601877901568,16,False,6,both
2,2,0.47458137982376497,16,False,6,both
3,1,0.5087869115115923,16,False,6,both
4,5,0.4432377770301557,16,False,6,both
5,0,0.6,16,False,6,both
0,0,0.5302337438443302,16,False,3,domestic_only
1,1,0.4431601877901568,16,False,3,domestic_only
2,2,0.47458137982376497,16,False,3,domestic_only
3,1,0.5087869115115923,16,False,3,domestic_only
4,2,0.4432377770301557,16,False,3,domestic_only
5,0,0.6,16,False,3,domestic_only
0,0,0.5302337438443302,16,False,3,customer_only
1,1,0.4431601877901568,16,False,3,customer_only
2,2,0.47458137982376497,16,False,3,customer_only
3,1,0.5087869115115923,16,False,3,customer_only
4,2,0.4432377770301557,16,False,3,customer_only
5,0,0.6,16,False,3,customer_only
0,0,0.5302337438443302,16,False,3,both
1,1,0.4431601877901568,16,False,3,both
2,2,0.47458137982376497,16,False,3,both
3,1,0.5087869115115923,16,False,3,both
4,2,0.4432377770301557,16,False,3,both
5,0,0.6,16,False,3,both
0,0,0.5302337438443302,16,False,1,domestic_only
1,0,0.4431601877901568,16,False,1,domestic_only
2,0,0.47458137982376497,16,False,1,domestic_only
3,0,0.5087869115115923,16,False,1,domestic_only
4,0,0.4432377770301557,16,False,1,domestic_only
5,0,0.6,16,False,1,domestic_only
0,0,0.5302337438443302,16,False,1,customer_only
1,0,0.4431601877901568,16,False,1,customer_only
2,0,0.47458137982376497,16,False,1,customer_only
3,0,0.5087869115115923,16,False,1,customer_only
4,0,0.4432377770301557,16,False,1,customer_only
5,0,0.6,16,False,1,customer_only
0,0,0.5302337438443302,16,False,1,both
1,0,0.4431601877901568,16,False,1,both
2,0,0.47458137982376497,16,False,1,both
3,0,0.5087869115115923,16,False,1,both
4,0,0.4432377770301557,16,False,1,both
5,0,0.6,16,False,1,both
0,3,0.5302337438443302,16,True,6,domestic_only
1,4,0.4431601877901568,16,True,6,domestic_only
2,2,0.47458137982376497,16,True,6,domestic_only
3,1,0.5087869115115923,16,True,6,domestic_only
4,5,0.4432377770301557,16,True,6,domestic_only
5,0,0.6,16,True,6,domestic_only
0,3,0.5302337438443302,16,True,6,customer_only
1,4,0.4431601877901568,16,True,6,customer_only
2,2,0.47458137982376497,16,True,6,customer_only
3,1,0.5087869115115923,16,True,6,customer_only
4,5,0.4432377770301557,16,True,6,customer_only
5,0,0.6,16,True,6,customer_only
0,3,0.5302337438443302,16,True,6,both
1,4,0.4431601877901568,16,True,6,both
2,2,0.47458137982376497,16,True,6,both
3,1,0.5087869115115923,16,True,6,both
4,5,0.4432377770301557,16,True,6,both
5,0,0.6,16,True,6,both
0,0,0.5302337438443302,16,True,3,domestic_only
1,1,0.4431601877901568,16,True,3,domestic_only
2,2,0.47458137982376497,16,True,3,domestic_only
3,1,0.5087869115115923,16,True,3,domestic_only
4,2,0.4432377770301557,16,True,3,domestic_only
5,0,0.6,16,True,3,domestic_only
0,0,0.5302337438443302,16,True,3,customer_only
1,1,0.4431601877901568,16,True,3,customer_only
2,2,0.47458137982376497,16,True,3,customer_only
3,1,0.5087869115115923,16,True,3,customer_only
4,2,0.4432377770301557,16,True,3,customer_only
5,0,0.6,16,True,3,customer_only
0,0,0.5302337438443302,16,True,3,both
1,1,0.4431601877901568,16,True,3,both
2,2,0.47458137982376497,16,True,3,both
3,1,0.5087869115115923,16,True,3,both
4,2,0.4432377770301557,16,True,3,both
5,0,0.6,16,True,3,both
0,0,0.5302337438443302,16,True,1,domestic_only
1,0,0.4431601877901568,16,True,1,domestic_only
2,0,0.47458137982376497,16,True,1,domestic_only
3,0,0.5087869115115923,16,True,1,domestic_only
4,0,0.4432377770301557,16,True,1,domestic_only
5,0,0.6,16,True,1,domestic_only
0,0,0.5302337438443302,16,True,1,customer_only
1,0,0.4431601877901568,16,True,1,customer_only
2,0,0.47458137982376497,16,True,1,customer_only
3,0,0.5087869115115923,16,True,1,customer_only
4,0,0.4432377770301557,16,True,1,customer_only
5,0,0.6,16,True,1,customer_only
0,0,0.5302337438443302,16,True,1,both
1,0,0.4431601877901568,16,True,1,both
2,0,0.47458137982376497,16,True,1,both
3,0,0.5087869115115923,16,True,1,both
4,0,0.4432377770301557,16,True,1,both
5,0,0.6,16,True,1,both
0,1,0.5293266809414671,17,False,6,domestic_only
1,2,0.5798574604911784,17,False,6,domestic_only
2,0,0.4341539468131984,17,False,6,domestic_only
3,5,0.4240727228857212,17,False,6,domestic_only
4,3,0.432589188868435,17,False,6,domestic_only
5,4,0.6,17,False,6,domestic_only
0,1,0.5293266809414671,17,False,6,customer_only
1,2,0.5798574604911784,17,False,6,customer_only
2,0,0.4341539468131984,17,False,6,customer_only
3,5,0.4240727228857212,17,False,6,customer_only
4,3,0.432589188868435,17,False,6,customer_only
5,4,0.6,17,False,6,customer_only
0,1,0.5293266809414671,17,False,6,both
1,2,0.5798574604911784,17,False,6,both
2,0,0.4341539468131984,17,False,6,both
3,5,0.4240727228857212,17,False,6,both
4,3,0.432589188868435,17,False,6,both
5,4,0.6,17,False,6,both
0,1,0.5293266809414671,17,False,3,domestic_only
1,2,0.5798574604911784,17,False,3,domestic_only
2,0,0.4341539468131984,17,False,3,domestic_only
3,2,0.4240727228857212,17,False,3,domestic_only
4,0,0.432589188868435,17,False,3,domestic_only
5,1,0.6,17,False,3,domestic_only
0,1,0.5293266809414671,17,False,3,customer_only
1,2,0.5798574604911784,17,False,3,customer_only
2,0,0.4341539468131984,17,False,3,customer_only
3,2,0.4240727228857212,17,False,3,customer_only
4,0,0.432589188868435,17,False,3,customer_only
5,1,0.6,17,False,3,customer_only
0,1,0.5293266809414671,17,False,3,both
